id,category,subcategory,difficulty,question,answer,explanation,source,source_checked_date,status,app_ready,review_notes
P3-046,part3,後退時シートベルト,basic,後退（バック）するときは、シートベルトの着用義務が免除される。,○,正解！後ろを向いて確認しやすくするためです。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P3-047,part3,車内急病人対応,basic,バスの運転者は、車内で急病人が発生した場合、運行管理者や消防（救急）に通報し、適切な措置をとらなければならない。,○,正解！人命救助が最優先です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P3-048,part3,通行帯,basic,車両通行帯が3つ以上ある道路では、大型等の車両は、最も左側の通行帯を通行しなければならない。,○,正解！指定通行区分に従い、一番左を走ります。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P3-049,part3,警笛鳴らせ,basic,バスが警笛鳴らせの標識がある区間を通行するときは、見通しのきかない交差点や曲がり角の手前で警音器を鳴らさなければならない。,○,正解！見通しが良くても悪くても鳴らす場所と、悪い時だけ鳴らす場所があります。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P3-050,part3,ハイドロプレーニング,basic,ハイドロプレーニング現象を防ぐには、タイヤの空気圧を適正にし、溝の深さが十分にあるタイヤを使用し、速度を落として走行する。,○,正解！雨の日はスピードダウンが鉄則です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P3-051,part3,第二種免許,intermediate,旅客を有償で運送するためにバスやタクシーを運転する場合でも、第二種運転免許は不要である。,×,旅客の有償運送には原則として第二種運転免許が必要である。,警察庁 / 道路交通法,2026-05-19,approved,yes,6:4補正で誤問化
P3-052,part3,第二種免許,intermediate,普通第二種免許があれば、大型バスも運転できる。,×,大型バスの旅客運送には、大型第二種免許等が必要である。,警察庁 / 道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-053,part3,第二種免許,intermediate,第二種免許の取得には、年齢や免許保有期間の要件はない。,×,第二種免許には年齢や経験年数等の受験資格がある。,警察庁 運転免許制度,2026-05-19,approved,yes,6:4補正で誤問化
P3-054,part3,停車・駐車禁止場所,intermediate,交差点の側端から5メートル以内は、駐車も停車も禁止される。,○,安全確保のため、交差点付近には厳しい駐停車規制がある。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-055,part3,停車・駐車禁止場所,intermediate,消防用機械器具置場や防火水槽出入口から5メートル以内は、駐車だけでなく停車も禁止されている。,×,この場所は駐車禁止だが、停車まで一律禁止される場所とは限らない。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-056,part3,停車・駐車の定義,intermediate,運転者が乗車していても、客待ちなどで継続的に停止していれば駐車に当たる。,○,駐車は運転者の乗車有無だけでなく停止の態様で判断される。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-057,part3,停車・駐車の定義,intermediate,短時間であれば、客待ち目的の継続停止は停車として扱われる。,×,客待ちなど継続停止は駐車に該当する。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-058,part3,路線バス発進保護,intermediate,停留所で発進合図をした路線バスであっても、後方車両がその発進を妨げてよい。,×,発進合図後の路線バスの発進は原則として妨げてはならない。,道路交通法,2026-05-19,approved,yes,6:4補正で誤問化
P3-059,part3,優先通行帯,intermediate,優先通行帯が指定されている場合、他の車両も常時自由に通行できる。,×,優先通行帯では、他の車両の通行は原則として制限される。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-060,part3,乗降時安全,intermediate,旅客の乗降時は、ドア開閉や発進のタイミングに特別な注意は不要である。,×,乗降時はドア操作や発進タイミングに十分注意する必要がある。,道路交通法 / 旅客運送実務,2026-05-19,approved,yes,6:4補正で誤問化
P3-061,part3,シートベルト着用,intermediate,高速道路では、後部座席の乗客にシートベルト着用義務はない。,×,高速道路では後部座席の乗客にも着用義務がある。,道路交通法,2026-05-19,approved,yes,6:4補正で誤問化
P3-062,part3,シートベルト着用,intermediate,事業用自動車の後部座席乗客は、どの道路でもシートベルトを着用しなくてよい。,×,後部座席の着用義務や着用促進は重要である。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-063,part3,踏切通過,intermediate,事業用自動車が踏切を通過する際、原則として一時停止や安全確認は不要である。,×,踏切では原則として一時停止と安全確認が必要である。,道路交通法,2026-05-19,approved,yes,6:4補正で誤問化
P3-064,part3,事故時措置,intermediate,交通事故発生時は、警察への報告だけ行えばよく、救護や危険防止措置は後回しでよい。,×,事故時は負傷者救護、危険防止、警察への報告を直ちに行う必要がある。,道路交通法,2026-05-19,approved,yes,6:4補正で誤問化
P3-065,part3,事故時措置,intermediate,物損事故だけなら、警察への報告は不要である。,×,交通事故が起きた場合は、原則として警察への報告義務がある。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-066,part3,携帯電話使用,intermediate,運転中の携帯電話の手持ち通話や画面注視は、事業用自動車なら認められる。,×,運転中の携帯電話使用等は禁止されている。,道路交通法,2026-05-19,approved,yes,6:4補正で誤問化
P3-067,part3,先進安全技術と運転責任,intermediate,自動ブレーキ等の先進安全技術が搭載されていれば、運転者は前方注視義務を負わない。,×,運転の主体はあくまで運転者であり、前方注視義務は免れない。,警察庁 / 道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-068,part3,妨害運転,intermediate,あおり運転は、現在でも特に厳しい処分対象にはなっていない。,×,妨害運転は厳罰化されている。,警察庁 妨害運転,2026-05-19,approved,yes,6:4補正で誤問化
P3-069,part3,信号・黄灯火,intermediate,黄色信号は、常にそのまま進行する合図である。,×,黄色信号は原則停止であり、停止困難時に限り進行できる。,道路交通法,2026-05-19,approved,yes,6:4補正で誤問化
P3-070,part3,追い越し禁止,intermediate,横断歩道手前30メートル以内では、追い越しが禁止されている。,○,歩行者保護のため横断歩道付近では追い越し禁止である。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-071,part3,追い越し禁止,intermediate,車両通行帯のないトンネル内でも、見通しが良ければ自由に追い越せる。,×,車両通行帯のないトンネル内は追い越し禁止場所である。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-072,part3,高速道路最高速度,intermediate,大型バスの高速自動車国道における最高速度には法定基準がない。,×,大型乗用自動車の最高速度には法定基準がある。,道路交通法,2026-05-19,approved,yes,6:4補正で誤問化
P3-073,part3,高速道路駐停車,intermediate,高速道路本線車道では、短時間なら自由に駐停車できる。,×,本線車道での駐停車は原則禁止である。,道路交通法,2026-05-19,approved,yes,6:4補正で誤問化
P3-074,part3,夜間駐停車,intermediate,夜間に道路へ駐停車するときは、尾灯や非常点滅表示灯等により後続車へ表示する必要がある。,○,夜間の視認性確保は事故防止上重要である。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-075,part3,健康状態と運転禁止,intermediate,病気や過労などで安全運転できないおそれがある場合でも、本人が希望すれば運転してよい。,×,安全運転に支障があるおそれがある者の運転は禁止される。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-076,part3,補助犬同伴,intermediate,身体障害者補助犬を連れた旅客の乗車を、動物が苦手という理由だけで拒否してよい。,×,補助犬同伴を理由に正当なく乗車拒否することは適切でない。,身体障害者補助犬法 / 旅客運送実務,2026-05-19,approved,yes,batch1_reviewed
P3-077,part3,免許更新,intermediate,運転免許証の更新期間は、有効期間満了年の誕生日当日のみである。,×,更新期間は誕生日の前後1か月の計2か月である。,警察庁 運転免許更新制度,2026-05-19,approved,yes,6:4補正で誤問化
P3-078,part3,免許不携帯,intermediate,免許証を携帯せずに運転した場合は、無免許運転そのものとして扱われる。,×,免許不携帯は違反だが、無免許運転とは区別される。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-079,part3,通行帯,intermediate,車両通行帯が3以上ある道路では、大型車は原則として最も左側の通行帯を通行する。,○,大型車には通行帯通行の原則がある。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-080,part3,警笛鳴らせ,intermediate,警笛鳴らせの標識がある場所では、指定状況に応じて警音器を鳴らす必要がある。,○,標識に従った警音器使用義務がある。,道路交通法,2026-05-19,approved,yes,batch1_reviewed
P3-081,part3,乗車定員計算,intermediate,乗車定員計算では、12歳未満の小児は1人を大人1人として計算する。,×,12歳未満の小児は、一定の方法で換算して計算する。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-082,part3,初心運転者標識,intermediate,第二種免許取得者であっても、普通免許等の保有期間が通算1年未満なら初心運転者標識の表示義務が生じる場合がある。,○,標識表示義務は免許保有期間により判断される。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-083,part3,聴覚障害者標識,intermediate,聴覚障害者標識を表示した車に対する幅寄せや割込みは禁止されている。,○,障害者標識表示車両への危険行為は禁止される。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-084,part3,長時間駐車,intermediate,同じ場所に長時間駐車し続けることは、保管場所法違反となる場合がある。,○,長時間放置駐車には別の法令上の規制もある。,保管場所法,2026-05-19,approved,yes,batch2_reviewed
P3-085,part3,積載制限,intermediate,大型車の積載物の高さには、道路交通法上の制限がある。,○,積載物の高さは所定範囲内でなければならない。,道路交通法施行令,2026-05-19,approved,yes,batch2_reviewed
P3-086,part3,後退時シートベルト,intermediate,後退時は、シートベルト着用義務が一律に免除される。,○,道路交通法上、後退時には着用義務の例外がある。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-087,part3,車両離脱禁止,intermediate,旅客が乗車している車両から、やむを得ない事情がなくてもエンジンをかけたまま離れてよい。,×,旅客乗車中の車両をみだりに離れることは適切でない。,道路交通法 / 旅客運送実務,2026-05-19,approved,yes,batch2_reviewed
P3-088,part3,通学通園バス,intermediate,児童・幼児の乗降のため停車している通学通園バスの側方を通過するときは、安全確認のため徐行が必要である。,○,児童等保護のため徐行義務がある。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-089,part3,チャイルドシート特例,intermediate,タクシーに乳幼児を乗せる場合でも、常にチャイルドシート装着義務がある。,×,旅客運送の実態に応じた例外がある。,道路交通法施行令,2026-05-19,approved,yes,batch2_reviewed
P3-090,part3,路線バス発進保護,intermediate,停留所で停車中の路線バスは、発進合図をしても常に後方車両へ進路を譲らなければならない。,×,発進合図後は、後方車両が原則として妨害してはならない。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-091,part3,停車・駐車禁止場所,intermediate,車庫の出入口から3メートル以内は、駐車禁止である。,○,出入口の機能確保のため駐車が禁止される。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-092,part3,停車・駐車禁止場所,intermediate,消火栓の標識から5メートル以内でも、客待ちタクシーなら自由に駐車できる。,×,消火栓付近には駐車禁止規制がある。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-093,part3,信号・黄灯火,intermediate,黄色信号は、常に加速して交差点を通過する合図である。,×,黄灯火は原則停止であり、例外は安全に停止できない場合に限られる。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-094,part3,高速道路駐停車,intermediate,高速道路本線車道では、少しの時間であれば客扱いのため停車してよい。,×,本線車道での客扱い停車は原則禁止である。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-095,part3,車両提供の禁止,intermediate,酒気帯びや過労状態の者へ車両を提供することは、道路交通法で禁止されている。,○,危険運転を助長する車両提供は禁じられている。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-096,part3,酒気帯び同乗禁止,intermediate,酒気帯び運転者と知りながら同乗することも禁止される場合がある。,○,飲酒運転助長行為として同乗も規制対象となる。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-097,part3,車内急病人対応,intermediate,バス車内で急病人が出た場合、運転者は運行管理者や救急へ連絡し適切に対応する必要がある。,○,旅客の生命身体保護のため迅速な対応が求められる。,旅客運送実務 / 道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-098,part3,ハイドロプレーニング,intermediate,ハイドロプレーニング防止には、速度調整や適正空気圧、十分なタイヤ溝が重要である。,○,雨天時の浮き上がり防止には基本的な車両管理と速度管理が必要である。,安全運転知識,2026-05-19,approved,yes,batch2_reviewed
P3-099,part3,携帯電話使用,intermediate,停車中であれば、運転中と同じく一切の携帯電話操作が常に違反となる。,×,運転中の規制が中心であり、停止中の扱いは状況により異なる。,道路交通法,2026-05-19,approved,yes,batch2_reviewed
P3-100,part3,第二種免許,intermediate,第二種免許を要するのは旅客の有償運送であり、自家用自動車を私用で運転するだけなら第二種免許は不要である。,○,旅客の有償運送と私的運転では必要免許が異なる。,警察庁 運転免許制度,2026-05-19,approved,yes,batch2_reviewed
