id,category,subcategory,difficulty,question,answer,explanation,source,source_checked_date,status,app_ready,review_notes
P5-037,part5,地震時対応,basic,大地震が発生した場合、急ブレーキをかけず緩やかに減速して左側に停車し、エンジンを止めた後、キーを付けて（または車内の分かりやすい場所に置いて）避難する。,○,正解！後で緊急車両が移動させる可能性があるため、キーは持ち去りません。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-038,part5,動体視力,basic,動体視力（動くものを見る視力）は、年齢とともに低下し、また移動速度が速くなるほど低下する。,○,正解！高齢ドライバーや高速走行時は見落としのリスクが高まります。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-039,part5,遅れ回復指示禁止,basic,路線バスの運行において、遅れが生じた場合でも、運行管理者は「遅れを取り戻せ」という指示をしてはならない。,○,正解！焦りは事故の元です。安全最優先の指示を出します。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-040,part5,スタンディングウェーブ,basic,スタンディングウェーブ現象は、タイヤの空気圧が低い状態で高速走行すると、タイヤが波打つように変形し、バーストする危険な現象である。,○,正解！予防策は、タイヤの空気圧を「適正値（メーカー指定値）」に保つこと、過積載を避けることなどが重要です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-041,part5,追突事故防止,basic,「追突事故」を防ぐには、「車間距離を十分にとる」ことと「わき見運転をしない」ことが基本である。,○,正解！追突事故は事故全体の中でも非常に高い割合を占めます。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-042,part5,乗車拒否,basic,タクシーに乗客を乗せる際、行き先が近距離であることを理由に乗車を拒否することは正当な行為である。,×,不正解！「乗車拒否」として法律違反になります。距離に関係なくお乗せします。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-043,part5,アルコール検知器誤反応,basic,アルコール検知器を使用する際、マウスウォッシュや栄養ドリンクなどの摂取直後は、アルコール反応が出ることがある。,○,正解！微量のエタノールが含まれている場合があるため、摂取直後の測定は避けるか、うがいをしてから測定します。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-044,part5,シートベルト案内,basic,貸切バスにおいて、乗客がシートベルトを着用していない場合、高速道路に入る前に乗務員が着用を促すアナウンスを行う。,○,正解！被害軽減のため、着用の徹底が必要です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-045,part5,ASV,basic,ASV（先進安全自動車）の装置の一つである「車線逸脱警報装置」は、居眠りやわき見などで車線をはみ出しそうになったときに警報を鳴らす。,○,正解！ふらつき運転の防止に役立ちます。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-046,part5,トンネル火災避難,basic,トンネル内で火災が発生した場合、車両を置いて避難するときは、延焼を防ぐため窓を閉め、キーを持って避難する。,×,不正解！窓を閉めるのは正解ですが、キーは「付けたまま（または残して）」避難します。移動可能にするためです。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-047,part5,認知・判断・操作,basic,「認知・判断・操作」のプロセスのうち、ベテラン運転者は「認知（危険の発見）」が早いため、事故を回避しやすい。,○,正解！危険予知能力（Kyt）が高いことが安全運転の鍵です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-048,part5,エコドライブ,basic,エコドライブ（省燃費運転）における「ふんわりアクセル」は、燃費向上だけでなく、車内事故防止（転倒防止）にも効果がある。,○,正解！急発進を避けることは、乗客の安全と燃費の両方にメリットがあります。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-049,part5,ブラックアイスバーン,basic,冬道において、ブラックアイスバーン（黒い凍結路面）は、濡れているだけのアスファルトに見えるため、油断しやすく危険である。,○,正解！夜間や早朝の橋の上などは特に注意が必要です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-050,part5,ストレスと事故リスク,basic,運転者が乗務中に強いストレスや悩み事を抱えている場合、注意力が散漫になり事故を起こすリスクが高まるため、運行管理者は点呼等で様子を観察する。,○,正解！心の健康状態（メンタルヘルス）の管理も重要です。,既存公開問題,2026-05-19,approved,yes,existing_public_fixed
P5-051,part5,停止距離・制動距離,intermediate,停止距離は、制動距離だけを考えれば足り、空走距離は含めない。,×,停止距離は空走距離と制動距離の合計で考える。,安全運転の基本 / 警察庁,2026-05-19,approved,yes,6:4補正で誤問化
P5-052,part5,停止距離・制動距離,intermediate,速度が上がると制動距離はおおむね速度に比例して伸びる。,×,制動距離は一般に速度の二乗に比例して増える。,安全運転の基本 / 警察庁,2026-05-19,approved,yes,batch1_reviewed
P5-053,part5,発進時安全,intermediate,路線バスの発進時は、乗客の着席や手すり保持を確認する必要はない。,×,発進時は乗客の安全状態に配慮する必要がある。,旅客運送実務,2026-05-19,approved,yes,6:4補正で誤問化
P5-054,part5,発進時安全,intermediate,乗客が着席していなくても、定時運行を優先してすぐ発進するのが適切である。,×,安全確保が優先される。,旅客運送実務,2026-05-19,approved,yes,batch1_reviewed
P5-055,part5,フェード現象,intermediate,長い下り坂でブレーキを使い続けても、フェード現象は起こらない。,×,長い下り坂ではフェード現象が起こることがある。,安全運転知識,2026-05-19,approved,yes,6:4補正で誤問化
P5-056,part5,ベーパーロック,intermediate,ベーパーロックは、タイヤの空気圧低下で起こる現象である。,×,ベーパーロックはブレーキ液の沸騰により起こる。,安全運転知識,2026-05-19,approved,yes,6:4補正で誤問化
P5-057,part5,ABS,intermediate,ABS作動時は、すぐにブレーキペダルから足を離すのが基本である。,×,ABS作動時も通常はブレーキを踏み続ける。,安全運転知識,2026-05-19,approved,yes,6:4補正で誤問化
P5-058,part5,ABS,intermediate,ABS作動時は、ブレーキから足を離してハンドル操作だけに集中するのが基本である。,×,ABS作動時もブレーキは踏み続ける。,安全運転知識,2026-05-19,approved,yes,batch1_reviewed
P5-059,part5,遠心力・カーブ,intermediate,カーブで働く遠心力は、速度に無関係で一定である。,×,遠心力は速度の二乗に比例し、カーブ半径に反比例する。,安全運転知識,2026-05-19,approved,yes,6:4補正で誤問化
P5-060,part5,内輪差,intermediate,大型バスはホイールベースが長いため、右左折時の内輪差が大きくなりやすい。,○,後輪軌跡に対する注意が必要である。,大型車運転知識,2026-05-19,approved,yes,batch1_reviewed
P5-061,part5,蒸発現象・夜間視認,advanced,夜間の蒸発現象は起こらず、対向車ライトの影響で見えにくくなることはない。,×,夜間は対向車ライト等で歩行者が見えにくくなる蒸発現象に注意が必要である。,安全運転知識,2026-05-19,approved,yes,6:4補正で誤問化
P5-062,part5,濃霧時対応,intermediate,濃霧時は、常にハイビームにするのが最も見やすい。,×,濃霧時はハイビームで見えにくくなることがある。,安全運転知識,2026-05-19,approved,yes,6:4補正で誤問化
P5-063,part5,暗順応,intermediate,暗順応は瞬時に完了するため、明るい場所から暗い場所へ移ってもすぐに十分見える。,×,暗順応には時間がかかる。,安全運転知識,2026-05-19,approved,yes,6:4補正で誤問化
P5-064,part5,視野狭窄,intermediate,速度が上がるほど視野は広がり、周辺状況を把握しやすくなる。,×,速度上昇により視野は狭まりやすい。,安全運転知識,2026-05-19,approved,yes,batch1_reviewed
P5-065,part5,指差呼称,intermediate,指差呼称は、誤認や見落とし防止にはほとんど効果がない。,×,指差呼称は確認意識を高め、誤認や見落とし防止に有効である。,安全運転教育,2026-05-19,approved,yes,6:4補正で誤問化
P5-066,part5,横風,intermediate,トンネル出口や橋の上では、横風の影響を特に考える必要はない。,×,トンネル出口や橋の上では横風の影響を受けやすい。,安全運転知識,2026-05-19,approved,yes,6:4補正で誤問化
P5-067,part5,薬の副作用,intermediate,市販薬なら、眠気などの副作用があっても乗務前に気にせず服用してよい。,×,市販薬でも副作用がある場合は乗務前服用に注意が必要である。,厚生労働省 / 安全運転知識,2026-05-19,approved,yes,6:4補正で誤問化
P5-068,part5,下り坂運転,intermediate,長い下り坂では、ニュートラル走行にして燃費を優先するのが安全である。,×,エンジンブレーキを活用し、ニュートラル走行は避けるべきである。,安全運転知識,2026-05-19,approved,yes,batch1_reviewed
P5-069,part5,ドライブレコーダー活用,intermediate,ドライブレコーダー映像は、事故後の証拠にはなっても教育には使えない。,×,ヒヤリハット教育などにも活用できる。,運転者教育実務,2026-05-19,approved,yes,6:4補正で誤問化
P5-070,part5,救命措置,advanced,事故現場で呼吸がない負傷者に対し、一次救命処置を考える必要はない。,×,呼吸がない場合は胸骨圧迫など一次救命処置を考える。,総務省消防庁 応急手当,2026-05-19,approved,yes,6:4補正で誤問化
P5-071,part5,クリープ現象,intermediate,AT車のクリープ現象は、渋滞時や停車時の追突・接触事故原因になり得る。,○,ブレーキ保持が甘いと不意の前進が起こる。,安全運転知識,2026-05-19,approved,yes,batch1_reviewed
P5-072,part5,ダブルタイヤ点検,intermediate,ダブルタイヤの内側は見えにくいため、打音や空気圧確認が重要である。,○,見えにくい箇所ほど丁寧な点検が必要である。,大型車点検知識,2026-05-19,approved,yes,batch1_reviewed
P5-073,part5,雪道発進,intermediate,雪道発進では、急発進よりも穏やかなアクセル操作が有効である。,○,空転防止のため繊細な操作が求められる。,安全運転知識,2026-05-19,approved,yes,batch1_reviewed
P5-074,part5,アルコール影響,intermediate,少量の飲酒なら、プロ運転者であれば運転に支障はない。,×,少量でも判断力や反応速度に影響しうる。,警察庁 飲酒運転防止,2026-05-19,approved,yes,batch1_reviewed
P5-075,part5,高齢者乗客対応,intermediate,高齢乗客には、停車まで着席を促す車内案内が転倒防止に有効である。,○,高齢者事故防止に有効な実務対応である。,旅客運送実務,2026-05-19,approved,yes,batch1_reviewed
P5-076,part5,自動ブレーキ過信,intermediate,自動ブレーキ装置がある車両なら、車間距離を詰めても問題ない。,×,先進安全装置を過信せず十分な車間距離が必要である。,国土交通省 ASV,2026-05-19,approved,yes,batch1_reviewed
P5-077,part5,SAS,advanced,SASが疑われる運転者には、精密検査や治療の受診が重要である。,○,居眠り事故防止のため早期対応が必要である。,国土交通省 SAS対策,2026-05-19,approved,yes,batch1_reviewed
P5-078,part5,車いす固定,intermediate,車いす乗客は、固定装置を使わずともブレーキを掛けていれば十分である。,×,固定装置等で確実に固定する必要がある。,旅客運送実務,2026-05-19,approved,yes,batch1_reviewed
P5-079,part5,雨の降り始め,intermediate,雨の降り始めは、路面の油分や泥が浮いて滑りやすくなる。,○,初期降雨時は特に滑走事故に注意が必要である。,安全運転知識,2026-05-19,approved,yes,batch1_reviewed
P5-080,part5,運転席死角,intermediate,大型バスは運転席位置が高く、直前や側方の低い位置に死角が生じやすい。,○,発進・右左折時の巻き込み防止に重要である。,大型車運転知識,2026-05-19,approved,yes,batch1_reviewed
P5-081,part5,過信運転,intermediate,自分の運転技術への過信は、危険予測不足や無理な運転につながりやすい。,○,過信はヒューマンエラーの要因である。,運転者教育実務,2026-05-19,approved,yes,batch2_reviewed
P5-082,part5,夜間ライト,intermediate,夜間は原則ハイビームを活用し、対向車や先行車がいるときなどにロービームへ切り替える。,○,夜間視認性向上の基本である。,警察庁 夜間安全運転,2026-05-19,approved,yes,batch2_reviewed
P5-083,part5,地震時対応,advanced,大地震時は、急ブレーキではなく周囲に注意しながら緩やかに減速して停止する。,○,二次事故防止のため落ち着いた停止が重要である。,警察庁 災害時運転,2026-05-19,approved,yes,batch2_reviewed
P5-084,part5,動体視力,intermediate,動体視力は、一般に年齢とともに低下しやすい。,○,高齢化と視認能力低下は安全運転上の重要論点である。,安全運転知識,2026-05-19,approved,yes,batch2_reviewed
P5-085,part5,遅れ回復指示禁止,intermediate,運行遅れが出た場合、運行管理者が『遅れを取り戻せ』と速度超過を促すのは適切である。,×,定時性より安全運行を優先すべきである。,旅客運送実務,2026-05-19,approved,yes,batch2_reviewed
P5-086,part5,スタンディングウェーブ,advanced,スタンディングウェーブ現象は、空気圧不足や高速走行などが要因となることがある。,○,タイヤの異常変形から重大事故につながりうる。,大型車タイヤ知識,2026-05-19,approved,yes,batch2_reviewed
P5-087,part5,追突事故防止,intermediate,追突防止の基本は、十分な車間距離の確保とわき見防止である。,○,基本動作の徹底が追突防止に直結する。,安全運転知識,2026-05-19,approved,yes,batch2_reviewed
P5-088,part5,乗車拒否,intermediate,タクシーで行先が近距離というだけなら、正当な乗車拒否理由にはならない。,○,近距離を理由とする拒否は適切でない。,道路運送法 / 旅客運送実務,2026-05-19,approved,yes,batch2_reviewed
P5-089,part5,アルコール検知器誤反応,intermediate,マウスウォッシュや栄養ドリンク摂取直後は、アルコール検知器が反応することがある。,○,誤反応防止のため適切な再確認が必要になる。,運行管理実務,2026-05-19,approved,yes,batch2_reviewed
P5-090,part5,シートベルト案内,intermediate,貸切バスでは、高速道路に入る前などにシートベルト着用案内を行うことが有効である。,○,車内安全確保のための実務対応である。,旅客運送実務,2026-05-19,approved,yes,batch2_reviewed
P5-091,part5,ASV,advanced,ASVの車線逸脱警報装置は、わき見や居眠りによる逸脱防止支援に役立つ。,○,先進安全技術は運転支援に有効である。,国土交通省 ASV,2026-05-19,approved,yes,batch2_reviewed
P5-092,part5,トンネル火災避難,advanced,トンネル火災で車両を置いて避難する際は、常にキーを持って避難するのが原則である。,×,避難時は車両移動対応を考慮し、キーを付ける又はわかる場所に残すのが基本である。,防災運転知識,2026-05-19,approved,yes,batch2_reviewed
P5-093,part5,認知・判断・操作,intermediate,事故防止には、危険の認知、適切な判断、確実な操作の連携が重要である。,○,認知・判断・操作のどれが欠けても事故リスクが高まる。,運転者教育実務,2026-05-19,approved,yes,batch2_reviewed
P5-094,part5,エコドライブ,intermediate,ふんわりアクセルは、燃費向上だけでなく車内事故防止にも役立つ。,○,急加速防止は旅客の安全にもつながる。,エコドライブ推進,2026-05-19,approved,yes,batch2_reviewed
P5-095,part5,ブラックアイスバーン,intermediate,ブラックアイスバーンは濡れた路面に見えやすく、油断しやすい。,○,冬道事故防止の重要論点である。,安全運転知識,2026-05-19,approved,yes,batch2_reviewed
P5-096,part5,ストレスと事故リスク,intermediate,強いストレスや悩み事は、注意力低下や判断ミスにつながりやすい。,○,心理状態も安全運転に影響する。,運転者教育実務,2026-05-19,approved,yes,batch2_reviewed
P5-097,part5,不審物対応,advanced,車内で不審物を見つけたら、まず中身を確認するために開封するのが基本である。,×,不用意に触れず、人命安全を優先して通報・隔離対応を検討する。,防犯・危機管理実務,2026-05-19,approved,yes,batch2_reviewed
P5-098,part5,バスジャック対応,advanced,バスジャック時は、犯人を刺激しても早く制圧しようとすることが最優先である。,×,人命安全確保を最優先に、冷静に対応することが基本である。,防犯・危機管理実務,2026-05-19,approved,yes,batch2_reviewed
P5-099,part5,ハイドロプレーニング,intermediate,ハイドロプレーニングが起きたときは、急ブレーキや急ハンドルを避けるべきである。,○,急な操作は車両挙動をさらに不安定にする。,安全運転知識,2026-05-19,approved,yes,batch2_reviewed
P5-100,part5,雪道発進,intermediate,雪道発進では、空転させるほど強くアクセルを踏んだ方が発進しやすい。,×,空転を避けた穏やかな操作が基本である。,安全運転知識,2026-05-19,approved,yes,batch2_reviewed
